fitur_1,fitur_2,fitur_3,fitur_4,fitur_5,fitur_6,fitur_7,fitur_8,fitur_9,fitur_10,fitur_11,fitur_12,fitur_13,fitur_14,fitur_15,fitur_16,fitur_17,fitur_18,fitur_19,fitur_20,fitur_21,fitur_22,fitur_23,fitur_24,fitur_25,fitur_26,fitur_27,fitur_28,fitur_29,fitur_30,fitur_31,fitur_32,fitur_33,fitur_34,fitur_35,fitur_36,fitur_37,fitur_38,fitur_39,fitur_40,fitur_41,fitur_42,fitur_43,fitur_44,fitur_45,fitur_46,fitur_47,fitur_48,fitur_49,fitur_50,fitur_51,fitur_52,fitur_53,fitur_54,fitur_55,fitur_56,fitur_57,fitur_58,fitur_59,fitur_60,fitur_61,fitur_62,fitur_63,fitur_64,fitur_65,fitur_66,fitur_67,fitur_68,fitur_69,fitur_70,fitur_71,fitur_72,fitur_73,fitur_74,fitur_75,fitur_76,fitur_77,fitur_78,fitur_79,fitur_80,fitur_81,fitur_82,fitur_83,fitur_84,fitur_85,fitur_86,fitur_87,fitur_88,fitur_89,fitur_90,fitur_91,fitur_92,fitur_93,fitur_94,fitur_95,fitur_96,fitur_97,fitur_98,fitur_99,classes
320.0,287.4007793805976,271.437423942025,254.6093662405141,353.5664182675873,376.61267518971766,398.7480139468107,223.9954057564777,419.8132768168456,281.0424557325494,359.22991727627,70.42723730088193,544.8072742189103,0.0,592.0170096397073,277.2578929377179,475.5025090585903,347.8297395228003,442.1474259930266,351.66494838312707,434.2899022355917,328.0517399330006,429.6990497026048,190.66515348328437,483.6379845491215,135.2184316674643,391.7352840637178,420.7901551924523,353.570684350858,471.3228960142203,359.7839611677036,354.4159157722021,416.77314555274495,320.0,327.3813299773228,327.51674324877246,327.542803916108,327.3223175306167,327.3079221143742,327.28538000212427,324.9254442267044,324.7188787635126,311.4604084078867,310.890971876744,279.85004531417155,280.31358939703136,238.0151553365421,230.51582966543432,269.7470618787551,258.7970556555846,278.8652732847865,266.1906786759867,283.91282305281374,273.65289162083843,280.041215273887,271.0603151150776,170.4220769621876,171.63088313177684,130.40185622030535,97.9972486651208,47.206599407758574,29.680807924486828,36.1427730375022,22.63426627359104,31.22435862106221,0.0,320.0,308.9932368294848,309.018308765138,309.06405058584,308.40616976668645,308.4323986515369,308.48175241119634,235.88039667308325,233.8387975594192,291.68172133582306,291.2207476263913,199.6538764257448,203.25873965111367,302.03945011580294,308.6682751964157,433.07077552941337,442.9330055428184,458.4765333534036,466.6345489809478,443.6508784105917,454.9001494201652,428.8115376053241,440.2223864466929,141.1692891803778,146.23777316555984,386.02919294989374,142.4404540425961,344.4150706918446,9.043660238059031,341.8708829704882,0.0,424.9026577600978,75.19761322791516,kembangan_dasar
320.0,288.126267573571,270.8155634875741,259.0460422797173,353.6973170637165,376.76028069096594,396.4311960901412,233.0990650423329,419.5152884072739,284.6589549576539,360.1185466667455,108.25394635441404,545.2540140240365,0.0,589.6741937624377,269.2056834599018,474.9928684101778,338.58925261858445,446.614777862967,344.97652915279605,438.95084491765,318.30276703057154,429.4407269951205,208.75387375739197,482.2145179590579,133.39151606890738,390.890013212001,436.7174057437713,345.03129555791634,493.2092154200017,335.02712369284296,381.1146829283997,395.8599856382724,320.0,327.0570233266086,327.0736665117773,327.0252512657292,326.98033386124587,326.85003215352646,326.476445611774,323.847703924952,323.63086618567644,311.4640935254939,311.00512268050545,280.8426661133157,280.1010810449935,239.30562690600877,230.00483774771797,268.6751540719895,254.74273924051028,274.9983131756809,261.6241595454761,279.51192224323086,268.75475129588875,276.2232402289993,266.75594812468125,173.92877835595004,173.7346054925044,132.7248019161702,99.15934363482928,55.85839695813979,24.01913770784961,45.32065158407636,19.48229500974384,33.238196812018714,0.0,320.0,303.3628483598239,303.40286710680243,303.4655404702244,303.80854345571765,303.8177640168723,303.8598895109179,204.3130249430764,206.5583921882669,282.3661001487211,283.14641847832104,156.09337176217906,173.49740177210612,278.75497507168507,297.68303937234526,454.80231783509305,469.2851174822956,489.3555205054304,501.566415452234,474.36039398177707,491.3735385660038,451.1303427228141,467.6697053993512,135.66051849418955,158.6057007052259,447.1039050546725,164.52644408935075,379.0955022751008,9.925055484413804,374.3012639449105,0.0,479.757218656934,101.81141454809818,kembangan_dasar
320.0,286.3028884277134,267.7386533187657,255.9208074255023,353.66845566357006,377.8352937729992,396.2183255335199,227.3380831300988,420.6442386243566,282.08088236762785,358.76505284098965,95.20568803808892,548.2534742959028,0.0,579.7275158642813,274.2172322946232,469.09701263483225,338.522263257519,444.2963889160756,344.35027853623166,434.012539623252,322.1119085141472,427.7499452381856,205.0249307737428,489.738375015563,125.38664504157568,427.08079248501457,408.4599379876548,374.80884631338137,459.6941461118446,359.06301037511673,333.4711533404041,402.4937564873608,320.0,327.35235649983383,327.4188801787401,327.3458495310249,327.2064247679418,327.1207976651211,326.8919596647112,324.07337687028115,324.03760293778123,311.45158489497885,310.95439201499914,280.79863684761835,280.1620911842989,241.6482065617094,231.28642017563416,272.19001788516675,257.2390333912231,280.9344626235285,263.7944589633585,285.07139760728535,271.2870176075049,281.26053086140496,269.2961298831283,172.5836139193708,172.12161913394334,133.76473672779008,96.90336305556887,54.47363642923608,28.97469714073065,43.42540802167457,22.900672092859622,34.192825455060415,0.0,320.0,305.0661370283533,305.0963324183555,305.1560063363578,304.76589778474204,304.7906004618372,304.8578692421306,214.11256555858915,212.0683899669956,285.03481367052206,284.6407333159224,174.17846479340253,181.9595271459565,304.6796224740718,311.2428525331612,466.3551663121358,472.71561161058514,496.7593569033402,501.59135554033367,477.90534376121326,488.7480559129354,460.990171089349,470.0254416383058,138.11892050390918,147.74700716925577,440.2590644823728,153.01841254602954,368.4034329818944,8.837319763167898,363.5312513234928,0.0,464.3575625323598,95.81213759379034,kembangan_dasar
320.0,288.8034328859847,273.22530893628993,260.5022456014194,350.7339466464487,370.5264790251604,390.7532183306107,234.39110200955145,412.2264516683732,285.67104010505005,356.86476836617453,116.85618927770264,533.9605655820352,0.0,559.3668732755453,250.62683935312924,464.1947678190388,311.7080483667998,436.6383354567411,317.9474218182102,424.5067039761136,298.1778003579831,418.2677307154191,217.24343007214372,483.7897060317807,159.183360820391,384.100047678972,420.4762832287262,350.8622077708908,461.2260530409024,345.6997475359351,362.7637796137221,380.05852163921867,320.0,326.98817448899416,326.8937846173364,326.8238887685386,327.12567695933745,327.1131677144451,326.81692186330963,323.2619362127291,323.59138649010856,311.0035991321224,311.0343442337331,280.0273351806765,279.68091768954514,239.07325808488025,230.57231545082,266.60819687318934,250.29084016522745,273.4776221280923,257.3848364873588,278.6205589661286,265.2886380907349,275.9457351259973,263.7815469457587,173.7768708181487,174.20225601839638,140.46959235786133,94.72998137101456,51.63209610891829,26.2143027224418,43.426938645586745,16.03196165225421,33.878947408171086,0.0,320.0,304.6683343573338,304.7103762309933,304.73237232221413,306.03541601755745,306.0617536657193,306.12114480793616,213.24690638894128,221.73054608062927,285.69483168702715,288.27315685618066,164.6994873602767,195.1355546749723,281.6246474936121,308.2836980631579,446.87299626309175,459.6710581649386,475.28597647959407,487.81099515194575,460.61354912369393,475.94514692953294,442.6432004948697,456.6377344365227,134.740962690434,168.0285404371352,471.3706383238749,181.3228806675483,522.3270851199019,78.44656633564594,529.6663514550761,74.18312350113072,640.0,166.82111698953727,kembangan_dasar
320.0,288.126267573571,270.8155634875741,259.0460422797173,353.6973170637165,376.76028069096594,396.4311960901412,233.0990650423329,419.5152884072739,284.6589549576539,360.1185466667455,108.25394635441404,545.2540140240365,0.0,589.6741937624377,269.2056834599018,474.9928684101778,338.58925261858445,446.614777862967,344.97652915279605,438.95084491765,318.30276703057154,429.4407269951205,208.75387375739197,482.2145179590579,133.39151606890738,390.890013212001,436.7174057437713,345.03129555791634,493.2092154200017,335.02712369284296,381.1146829283997,395.8599856382724,320.0,327.0570233266086,327.0736665117773,327.0252512657292,326.98033386124587,326.85003215352646,326.476445611774,323.847703924952,323.63086618567644,311.4640935254939,311.00512268050545,280.8426661133157,280.1010810449935,239.30562690600877,230.00483774771797,268.6751540719895,254.74273924051028,274.9983131756809,261.6241595454761,279.51192224323086,268.75475129588875,276.2232402289993,266.75594812468125,173.92877835595004,173.7346054925044,132.7248019161702,99.15934363482928,55.85839695813979,24.01913770784961,45.32065158407636,19.48229500974384,33.238196812018714,0.0,320.0,303.3628483598239,303.40286710680243,303.4655404702244,303.80854345571765,303.8177640168723,303.8598895109179,204.3130249430764,206.5583921882669,282.3661001487211,283.14641847832104,156.09337176217906,173.49740177210612,278.75497507168507,297.68303937234526,454.80231783509305,469.2851174822956,489.3555205054304,501.566415452234,474.36039398177707,491.3735385660038,451.1303427228141,467.6697053993512,135.66051849418955,158.6057007052259,447.1039050546725,164.52644408935075,379.0955022751008,9.925055484413804,374.3012639449105,0.0,479.757218656934,101.81141454809818,kembangan_dasar
320.0,286.3028884277134,267.7386533187657,255.9208074255023,353.66845566357006,377.8352937729992,396.2183255335199,227.3380831300988,420.6442386243566,282.08088236762785,358.76505284098965,95.20568803808892,548.2534742959028,0.0,579.7275158642813,274.2172322946232,469.09701263483225,338.522263257519,444.2963889160756,344.35027853623166,434.012539623252,322.1119085141472,427.7499452381856,205.0249307737428,489.738375015563,125.38664504157568,427.08079248501457,408.4599379876548,374.80884631338137,459.6941461118446,359.06301037511673,333.4711533404041,402.4937564873608,320.0,327.35235649983383,327.4188801787401,327.3458495310249,327.2064247679418,327.1207976651211,326.8919596647112,324.07337687028115,324.03760293778123,311.45158489497885,310.95439201499914,280.79863684761835,280.1620911842989,241.6482065617094,231.28642017563416,272.19001788516675,257.2390333912231,280.9344626235285,263.7944589633585,285.07139760728535,271.2870176075049,281.26053086140496,269.2961298831283,172.5836139193708,172.12161913394334,133.76473672779008,96.90336305556887,54.47363642923608,28.97469714073065,43.42540802167457,22.900672092859622,34.192825455060415,0.0,320.0,305.0661370283533,305.0963324183555,305.1560063363578,304.76589778474204,304.7906004618372,304.8578692421306,214.11256555858915,212.0683899669956,285.03481367052206,284.6407333159224,174.17846479340253,181.9595271459565,304.6796224740718,311.2428525331612,466.3551663121358,472.71561161058514,496.7593569033402,501.59135554033367,477.90534376121326,488.7480559129354,460.990171089349,470.0254416383058,138.11892050390918,147.74700716925577,440.2590644823728,153.01841254602954,368.4034329818944,8.837319763167898,363.5312513234928,0.0,464.3575625323598,95.81213759379034,kembangan_dasar
320.0,287.4007793805976,271.437423942025,254.6093662405141,353.5664182675873,376.61267518971766,398.7480139468107,223.9954057564777,419.8132768168456,281.0424557325494,359.22991727627,70.42723730088193,544.8072742189103,0.0,592.0170096397073,277.2578929377179,475.5025090585903,347.8297395228003,442.1474259930266,351.66494838312707,434.2899022355917,328.0517399330006,429.6990497026048,190.66515348328437,483.6379845491215,135.2184316674643,391.7352840637178,420.7901551924523,353.570684350858,471.3228960142203,359.7839611677036,354.4159157722021,416.77314555274495,320.0,327.3813299773228,327.51674324877246,327.542803916108,327.3223175306167,327.3079221143742,327.28538000212427,324.9254442267044,324.7188787635126,311.4604084078867,310.890971876744,279.85004531417155,280.31358939703136,238.0151553365421,230.51582966543432,269.7470618787551,258.7970556555846,278.8652732847865,266.1906786759867,283.91282305281374,273.65289162083843,280.041215273887,271.0603151150776,170.4220769621876,171.63088313177684,130.40185622030535,97.9972486651208,47.206599407758574,29.680807924486828,36.1427730375022,22.63426627359104,31.22435862106221,0.0,320.0,308.9932368294848,309.018308765138,309.06405058584,308.40616976668645,308.4323986515369,308.48175241119634,235.88039667308325,233.8387975594192,291.68172133582306,291.2207476263913,199.6538764257448,203.25873965111367,302.03945011580294,308.6682751964157,433.07077552941337,442.9330055428184,458.4765333534036,466.6345489809478,443.6508784105917,454.9001494201652,428.8115376053241,440.2223864466929,141.1692891803778,146.23777316555984,386.02919294989374,142.4404540425961,344.4150706918446,9.043660238059031,341.8708829704882,0.0,424.9026577600978,75.19761322791516,kembangan_dasar
320.0,288.8034328859847,273.22530893628993,260.5022456014194,350.7339466464487,370.5264790251604,390.7532183306107,234.39110200955145,412.2264516683732,285.67104010505005,356.86476836617453,116.85618927770264,533.9605655820352,0.0,559.3668732755453,250.62683935312924,464.1947678190388,311.7080483667998,436.6383354567411,317.9474218182102,424.5067039761136,298.1778003579831,418.2677307154191,217.24343007214372,483.7897060317807,159.183360820391,384.100047678972,420.4762832287262,350.8622077708908,461.2260530409024,345.6997475359351,362.7637796137221,380.05852163921867,320.0,326.98817448899416,326.8937846173364,326.8238887685386,327.12567695933745,327.1131677144451,326.81692186330963,323.2619362127291,323.59138649010856,311.0035991321224,311.0343442337331,280.0273351806765,279.68091768954514,239.07325808488025,230.57231545082,266.60819687318934,250.29084016522745,273.4776221280923,257.3848364873588,278.6205589661286,265.2886380907349,275.9457351259973,263.7815469457587,173.7768708181487,174.20225601839638,140.46959235786133,94.72998137101456,51.63209610891829,26.2143027224418,43.426938645586745,16.03196165225421,33.878947408171086,0.0,320.0,304.6683343573338,304.7103762309933,304.73237232221413,306.03541601755745,306.0617536657193,306.12114480793616,213.24690638894128,221.73054608062927,285.69483168702715,288.27315685618066,164.6994873602767,195.1355546749723,281.6246474936121,308.2836980631579,446.87299626309175,459.6710581649386,475.28597647959407,487.81099515194575,460.61354912369393,475.94514692953294,442.6432004948697,456.6377344365227,134.740962690434,168.0285404371352,471.3706383238749,181.3228806675483,522.3270851199019,78.44656633564594,529.6663514550761,74.18312350113072,640.0,166.82111698953727,kembangan_dasar
320.0,290.15165148920335,272.0124762178694,259.6594372507989,355.42211467670813,378.0497729317793,397.4132430513958,232.8088642366893,419.7948601571138,282.7116246790567,359.14914727373,99.87613501125446,546.3844036721457,0.0,590.421283456609,275.2351825121846,490.23107918756807,347.3302002052982,462.9635239510134,350.51026358912924,450.5734363166658,324.1950490947617,444.84508960024914,208.53375413301103,485.0004090130647,237.9698174746214,412.8329828135349,451.1447352102196,369.14521547072127,500.4177738606347,395.6566506843712,364.7495124828149,375.8521853172226,320.0,327.4139852773441,327.4791141958046,327.4800032299183,326.942094573334,326.6971513357424,326.11193029112195,324.0468689464238,322.7985503366724,311.7176148039236,310.81657872966167,279.4917771962212,278.5221277633434,238.9159017642398,227.1193941447604,268.91962728320226,253.8651824576721,275.5252798015303,259.990154305672,281.6775249218577,267.73709719786666,278.6648177385965,266.35153753162365,170.68749491964502,172.37688916388404,107.52927830415308,100.23326211799652,45.101216802708905,27.646724012354355,36.51965728810359,19.99033354642069,22.76288680489654,0.0,320.0,304.5227930666604,304.5694467283691,304.61553720335155,304.4598978264597,304.4814260932529,304.538271617975,214.27283779657392,215.31349786277167,285.67008107135376,286.1442116255877,173.82777380888206,180.6949411951021,288.1102419849289,286.0745399773584,440.870971678492,436.6411850220831,471.551858469359,465.9311822722898,453.4400640306973,454.51142685713165,435.4902856960536,434.3558641235948,122.80744041199154,138.47505725755371,345.5276010746307,163.9579741208319,226.868563430736,10.837547511428568,217.26700185928263,0.0,305.55208039445097,91.88856975920616,kembangan_dasar
320.0,299.08352733978086,291.1330260139918,283.53426101444063,320.3715593510598,327.1391033159496,333.9875607077745,266.74721809906407,331.370370791706,309.985334441368,335.8324174329814,250.89051134245835,389.3391359528163,290.23230202810305,483.87009379896665,324.06427072806696,529.4700562484065,323.25305626475364,529.7867657792415,323.77328830197763,520.5684780063941,326.1056751916699,520.2311500824574,253.25049139324528,375.5450638746691,153.83123068997338,487.4122664334606,48.17530375755109,556.5362246754787,46.289179655052976,544.9521139540959,31.844863417007275,640.0,320.0,325.7699458326219,325.0843996143743,324.46873021753987,327.8881095732482,328.5588928147965,329.09115900306153,320.09301055809664,325.2761090424659,309.312403896779,312.142519798512,276.3293266246765,282.68269540373933,241.71305700630236,316.60691244042374,230.8276446250922,367.0751375586964,226.29019807786423,379.2837007510379,229.477688357557,380.0228578820931,231.00369692712252,375.37280558862375,160.56571117929263,159.13560488490918,94.68345447947428,99.58308859165294,26.33688408923041,27.582377077054275,18.06824737688441,16.10363000860383,0.0,8.021356852632323,320.0,307.4452508495782,307.46245282813675,307.47714874604765,303.836703196835,303.88860229432214,303.92127565106745,239.45986827577823,221.06694349968055,295.3309063948521,290.3837157124801,245.10519544199585,185.81296134566944,311.6979790275823,278.6883656843697,371.7703710813841,387.65713118470944,392.1317261131047,415.057263485798,393.6349653147021,416.8202440524797,375.19071830790784,394.8177691993798,184.83134921104008,137.07429713273564,181.12651208843272,140.19197843085612,60.78822699991912,8.454512398616828,53.93185311836692,0.0,147.31477492974756,77.54945095993943,kembangan_garuda
320.0,303.29831699415,295.93245538007966,287.998704208462,325.14738328495787,333.73414206377834,342.5185684921303,279.1053540189413,354.66286944268705,312.73381923039346,339.7575517564328,254.99774685330323,414.3176643357526,283.37165849800374,492.4624831571248,259.24146414041803,532.335237022488,240.12586415512945,534.1460165369451,234.7827450199514,525.419573807922,243.49747807314907,524.0613108521427,269.56571293982336,389.4744874323452,171.11765363655647,496.9261878058141,69.82467806750225,560.152849905509,66.22089159225214,551.3697014367015,53.30256323763621,640.0,320.0,325.47244651275804,324.74793772405985,324.0413489766688,327.76036500694306,328.3850796673023,328.8470902238012,319.5537264289287,325.0206488611567,309.7002284615436,312.1213892967618,271.977212693236,283.234909151655,222.3846943104818,315.70875756594967,178.270469233624,367.629856231533,168.70352107930282,379.37779110812863,169.88521871847027,379.9541843011706,172.03972402377065,375.30104815156864,161.12379920062187,159.67603450746938,95.73489728722086,98.76961072317047,30.116489760044203,30.444137972928218,22.680128211820943,19.256337268845243,0.0,8.295878105752877,320.0,304.97698642107343,304.97195566447374,304.9961731236887,308.1884182996747,308.23432990485753,308.2587219329135,226.2595000536849,240.4095821431945,290.64745549796385,295.05888945948874,186.10128315537148,222.18086571763044,179.66974650075022,328.04457655029654,214.41807898396968,448.68746796574976,222.2466940405818,478.95421361820456,235.49719908758024,476.74613995808863,221.8453444052298,453.5846952719865,152.96383697353176,150.04671377876323,152.71452006091064,140.3623255644413,31.32832257941334,9.37521960586622,23.46243310777419,0.0,104.11686788783854,72.32406126473637,kembangan_garuda
320.0,304.61954169148555,297.40894025042104,289.5762176989814,325.5271664364337,333.5136829766538,341.64610663443494,282.470382159191,354.9989033239355,313.0201189707302,340.04866206899595,258.9160058331211,415.3312021491725,278.4111154855534,495.19545526403135,253.39943370131067,538.0391763038513,236.2854528701967,539.4197319107536,231.53037581180467,530.5438823546615,240.5252347231645,528.6150420548831,268.07513532338885,385.41509303997407,176.35900419790124,493.4026340641656,74.23950136139575,556.1738889567894,70.07258478133656,548.6052294480836,60.52682202956896,640.0,320.0,325.3707208531926,324.5933184166784,323.9005025247881,327.9752346320173,328.68360162561487,329.1851866692712,320.06126943261614,325.9162878470764,310.2090454461866,312.8357314706357,274.58933285058134,286.32165641176454,222.56828352806795,318.9028363826134,177.45409860972674,368.8163488827655,165.89980177115598,380.6542005028349,165.53462755707696,381.2919292405791,170.4119491612542,376.61879455587416,162.87025634750893,160.54419315422376,96.34653578935794,101.18458847658592,30.621512182451625,30.797821605489048,24.325433993801997,19.262987495435425,0.0,9.20625221072504,320.0,304.39912087434817,304.37902979088244,304.3994586747908,308.54837196775094,308.6008758079689,308.63356202222224,221.02985904572785,239.6701941678955,288.7034967674207,294.46505328751715,170.38197890938915,225.8096790081455,144.1685690562127,348.29550018644375,162.18559500280546,482.88447797918127,164.3349005866367,515.2204736022527,178.70861102590698,511.4374947030176,169.44956523776074,487.3881943369968,142.58232000740747,148.45017307748572,138.83707824332913,139.76805425235966,15.503922355764018,9.475591957574691,7.418483776681342,0.0,87.57820306451353,73.1182248265028,kembangan_garuda
320.0,305.873695323222,300.0979413731217,293.3116374001478,325.8241756694936,333.9682584368512,342.45562867297747,288.036766724144,358.9900130203752,315.05214484287575,341.07127423725234,267.9113488404828,420.1628321075413,298.8492240560228,496.8084738008938,283.3314705985854,532.7125875356301,271.8817046134356,535.4213604532498,266.04215786325085,528.4156666783967,272.9830172080093,525.889573142837,279.7836224795017,394.1985712777563,191.85163810395187,495.82168420311785,95.93356089664638,563.608994615899,93.82485132139212,554.4795298588873,78.82492873983881,640.0,320.0,325.33502440906386,324.55888455290426,323.88192013637337,327.9020830907867,328.624562529236,329.2038966514757,320.3393024706051,326.0938815284849,310.2671676705044,312.9426917397496,273.17128025484885,284.74361764663274,220.561218008502,317.6104041216752,175.85363944617745,366.082042567681,166.0317037355498,380.2106321617591,166.8354082214966,380.7352757693968,168.89613612921184,375.42453494076136,161.05629759689958,159.86897739813622,92.2057659077392,101.44485753634802,27.678398266098952,29.278482104540387,21.347995045758523,18.002125886305066,0.0,9.530799807643689,320.0,303.11294287230737,303.0893734631674,303.1026864435462,307.926706014816,307.98031453401967,308.01514224161764,216.06589755479052,237.93244660082277,287.58881060130966,294.2898839921918,168.2033982273911,228.76377663697176,143.46275671451693,373.5266885245484,159.38100690663924,525.7486476616372,159.73898428879406,561.2667623466377,173.53538059321087,554.2433840781042,166.47097448702732,529.7648206403836,147.20361753894957,148.1482211028781,148.564568007902,168.85851275627408,9.432934322453264,32.65970402604097,0.0,22.71182566023901,84.49621714591731,100.9841183488296,kembangan_garuda
320.0,300.82758027172895,292.9733945438579,286.0186788382369,321.4233277419935,328.3705299748749,335.4602428519226,270.9202787000044,335.48784336402707,309.9010339554342,335.2951917895377,251.0033198240966,388.62600529834,354.3918634456997,478.4705176217291,429.525241482918,529.221848603716,443.3762518102055,528.0584563512755,438.72390948987066,520.8013617019319,468.09891985204206,520.8861566085641,250.28006373801597,374.20798845071903,153.82694613079633,486.78419054166864,47.595457760722525,555.9663461589143,43.72065253360722,542.1601406629431,30.780489773004035,640.0,320.0,326.183559947424,325.67224772618255,325.0923064493866,327.85137764612904,328.50321057745083,329.1553678607171,320.0972483447766,326.1299655584741,310.0586701391404,312.66508604717234,276.4750599290897,284.84915935309675,269.8191672323448,314.021220606723,290.90795827903867,362.31201643462686,295.11066274224663,377.44046845006574,299.6422409976684,379.2530902124714,315.81299798681187,373.5550660464628,160.57588687748947,160.17525498743285,95.2468643245952,103.31872497489104,26.37191183708705,30.288824078123525,19.14119117655389,18.78184738108166,0.0,8.295854287273869,320.0,309.671645888183,309.6764449836495,309.6737094992336,303.0263383957392,303.07275524709104,303.0958292980939,251.73459466359785,219.3323594368933,298.83482761169176,289.81914128825,276.14792923829714,178.88909338367904,364.8465873152228,253.02801807915245,410.8317888244424,363.31210533438656,437.1114052423399,390.3587515825017,431.5426116485565,394.656687107614,411.51314520239225,371.4673042424964,178.71502779156185,122.16922234497244,145.14101962062193,162.23470600261265,8.783602066682477,44.18764271310141,0.0,37.32821877732482,87.7757488268611,115.08120309484067,kembangan_garuda
320.0,310.2665736789786,305.86092794380806,301.3720656679216,326.8819871390479,334.50305351736347,343.375796403227,306.1201874661011,367.3239792372588,321.2006141732635,342.11845784640434,288.8113547788049,436.6649149972272,311.6486851014691,513.1969390357756,298.2370565135583,558.1641032487996,291.8437717559434,562.8892392047402,289.1299879003728,558.5555638298456,294.47480657945385,557.4827093831057,298.6945916512775,408.5405033144619,221.44688977895,507.3753394459819,138.93332624494977,565.5566358125834,139.34213659166304,556.5101095703121,123.36985920562891,640.0,320.0,325.01580844042445,324.205616860671,323.5630365465392,327.92754012403657,328.828686085834,329.63843567302735,320.4230060970952,326.74866909794605,310.47775071907864,313.4842033300296,274.5579185609491,286.1401990792142,222.03953623450204,309.6386566693074,177.8009236683653,359.2340461103934,168.27413915943583,374.14202277895134,168.51258453708246,375.51103708269534,170.37533335607353,369.77920069488914,161.952569394033,159.87758727791677,95.41162719080576,101.26679871995113,26.669638906491173,28.342023451548695,19.890549190168716,17.110838762555375,0.0,5.621069208828487,320.0,304.42916905108416,304.3727340146393,304.36967240981915,312.70000442561525,312.76780178155315,312.80894516611534,220.61417614102209,258.5447257026688,288.24771984883324,299.6312086201776,162.89315925231148,260.7411324612228,93.90436015196488,416.44379353507145,58.0822453269468,564.099198247354,45.86581995011079,599.0035233525391,60.4008870672522,593.0011734275827,63.57063857535093,568.2241459010233,139.49725624644896,155.82425293440036,142.33168477033232,154.21259530101986,9.713817205717705,17.97293007195333,0.0,7.218985838286983,75.63914914604811,76.0086946711755,kembangan_garuda
320.0,301.5795568018256,293.1644162790439,284.6159987085207,320.24967595284744,325.3991671314749,330.4765946689558,260.3568634609121,315.9263095771592,303.57575884298825,328.80644217606726,211.17383526216972,339.72714297312626,270.39851442205264,441.60954941198696,364.4380096525646,503.5497408847198,376.9915803310113,505.940168114589,389.1288938167037,498.7472160954188,388.3638618621979,497.5792184854843,213.4638375433562,329.61583953407285,124.76793213178286,458.5909501132211,12.325082822515242,509.9320598247273,3.4792482671177254,498.4950385607164,0.0,603.2793854397011,320.0,327.36012117560665,327.1112659681164,326.81556651652795,328.18245058791223,328.44073271559904,328.5682381023242,322.23087001811103,325.74767260809443,310.2842908456523,312.0502414196516,276.0362316999549,291.1214139412439,242.125760825775,314.4538157129048,280.7321155281652,357.9174539572619,289.1877532305228,371.69483975324505,299.37515682296333,372.1641629434445,300.642777553961,367.09978719259976,165.9642788442344,166.7060826137927,95.92481692393494,105.1921182623592,31.814558736173296,31.98799858209054,25.55794858021534,19.841247373177566,0.0,10.71327862525692,320.0,318.7731537980324,318.78182536006057,318.79087655268444,304.0749860339024,304.10552631629884,304.15719603842984,283.6879638806464,215.53113473520676,305.49232687268244,286.2157242118591,305.539201260973,146.2379777921097,390.2954181646621,153.9584038506531,435.3906177170477,229.48038624166276,461.1515507191783,248.803508635878,452.9168436038707,258.2775098405808,433.59284706025744,238.70525486793508,188.7035071935315,105.99755275632106,176.8209346792487,163.10185919713498,11.828879760687869,42.74525619414459,0.0,35.35105121772449,92.88522187379044,112.45905780806166,kembangan_garuda
320.0,307.9500552849495,300.264756131945,292.39533290731663,327.5762105901392,334.154276385858,340.74868991020946,274.0334679440097,336.81833392109496,303.32285615041746,326.695356506168,242.5106349505176,341.57176127861584,382.3941609194183,427.0772548614076,450.67842543514246,466.637485405392,473.5074062387585,462.8756976907596,461.4262085130868,454.45183757273,450.3488122353416,454.4071217267642,218.0192485312588,315.8091551169292,130.4717313160293,442.44816428335946,13.527264627973407,478.6135259423852,2.22210319680471,461.8239278211013,0.0,566.5981893405667,320.0,328.20372301199336,328.4857301645586,328.8697996675264,327.445051683674,327.2488232617107,326.9589394727884,326.79205692293846,325.73847332961844,311.6723329096695,311.7268408046593,285.621703668811,289.8603161531569,316.3284856908796,322.4486321403347,348.76054571242,369.4578514632853,356.44197505674526,379.4910362134986,356.978332743445,379.8808413219932,354.69351892534985,375.0073837327572,167.0224043407927,165.01726021958578,100.4857267271238,106.20263260856248,34.052761432570605,31.75580855894259,28.20244379517851,18.985600708308027,0.0,9.609024936011563,320.0,311.30833462269067,311.31683105217496,311.3320836785985,297.0178634373126,297.0485506752625,297.0778843990107,251.76075029898692,182.95975523856737,297.5806296194048,278.19809014454347,279.47641037654887,106.01364440416604,342.6901300912687,81.16186967087106,307.11048425773765,105.35930559318771,329.7264326715012,126.57882544326613,326.1533485383308,128.23390531037862,307.6473971811716,112.42551699852822,183.75353160397012,95.23457293268036,194.4124275067497,183.18299977632185,13.412984516231177,42.64576340280297,0.0,33.295277831360295,102.20404503832724,117.34808464766922,kembangan_garuda
